LDN-510	18.24344	-2.23380	DkN		
LDN-511	18.42723	-3.63720	DkN		
LDN-512	18.88665	-7.10420	DkN		
LDN-513	18.17655	-1.55540	DkN		
LDN-514	18.88159	-6.93790	DkN		
LDN-515	18.62765	-4.95600	DkN		
LDN-516	18.85649	-6.60630	DkN		
LDN-517	18.75285	-5.61370	DkN		
LDN-518	18.88649	-6.60420	DkN		
LDN-519	18.20976	-1.15290	DkN		
LDN-520	18.36013	-2.30870	DkN		
LDN-521	18.87460	-5.90510	DkN		
LDN-522	18.86123	-5.77270	DkN		
LDN-523	18.81945	-5.44230	DkN		
LDN-524	18.76097	-4.94650	DkN		
LDN-525	18.64399	-3.95490	DkN		
LDN-526	18.44347	-2.30260	DkN		
LDN-527	18.77425	-4.77890	DkN		
LDN-528	18.78591	-4.77800	DkN		
LDN-529	18.76081	-4.44650	DkN		
LDN-530	18.82757	-4.77510	DkN		
LDN-531	19.10153	-6.83900	DkN		
LDN-532	18.78578	-4.36140	DkN		
LDN-533	18.39314	-1.30630	DkN		
LDN-534	18.87763	-4.93820	DkN		
LDN-535	18.61865	-2.89000	DkN		
LDN-536	18.57687	-2.54300	DkN		
LDN-537	18.37637	-0.97420	DkN		
LDN-538	18.61029	-2.79060	DkN		
LDN-539	18.39973	-1.07250	DkN		
LDN-540	19.10140	-6.42240	DkN		
LDN-541	18.60518	-2.45760	DkN		
LDN-542	19.02782	-5.59420	DkN		
LDN-543	19.11132	-6.17170	DkN		
LDN-544	19.02610	-5.42770	DkN		
LDN-545	18.94590	-4.76660	DkN		
LDN-546	18.95923	-4.76570	DkN		
LDN-547	18.84395	-3.85720	DkN		
LDN-548	18.82723	-3.69170	DkN		
LDN-549	19.03605	-5.26030	DkN		
LDN-550	19.12785	-5.75390	DkN		
LDN-551	18.96412	-4.43200	DkN		
LDN-552	19.07271	-5.25770	DkN		
LDN-553	19.05265	-5.09250	DkN		
LDN-554	19.13449	-5.67010	DkN		
LDN-555	18.69179	-2.28470	DkN		
LDN-556	18.98581	-4.51380	DkN		
LDN-557	18.64329	-1.78820	DkN		
LDN-558	18.62658	-1.62270	DkN		
LDN-559	18.54303	-0.96210	DkN		
LDN-560	18.69335	-1.95130	DkN		
LDN-561	18.96063	-3.93230	DkN		
LDN-562	19.04414	-4.50970	DkN		
LDN-563	18.65988	-1.53700	DkN		
LDN-564	18.62645	-1.20610	DkN		
LDN-565	18.92717	-3.51800	DkN		
LDN-566	18.84361	-2.77390	DkN		
LDN-567	19.06913	-4.47460	DkN		
LDN-568	18.99058	-3.76350	DkN		
LDN-569	18.30889	1.52100	DkN		
LDN-570	18.44287	-0.46930	DkN		
LDN-571	18.50938	0.03550	DkN		
LDN-572	18.50938	0.03550	DkN		
LDN-573	18.47618	-0.38360	DkN		
LDN-574	19.11911	-4.42110	DkN		
LDN-575	18.46793	-0.63420	DkN		
LDN-576	18.52451	-0.38010	DkN		
LDN-577	19.09395	-3.92290	DkN		
LDN-578	18.51955	-0.49710	DkN		
LDN-579	18.92683	-2.43460	DkN		
LDN-580	19.14400	-4.08600	DkN		
